code,display,system
59240002,MMC-Mitomycin-C,http://snomed.info/sct
59245007,Hypophysiostatic factor preparation,http://snomed.info/sct
59261009,Oral contraceptive preparation,http://snomed.info/sct
59533004,Food additive,http://snomed.info/sct
59589008,Pyrimethamine product,http://snomed.info/sct
59594008,Nondepolarizing agent,http://snomed.info/sct
59751001,Cough suppressant,http://snomed.info/sct
59799001,Osmotic diuretic product,http://snomed.info/sct
59941008,Product containing diltiazem,http://snomed.info/sct
59999009,Tetanus and diphtheria toxoid adsorbed for adult use,http://snomed.info/sct
60093001,Phenylpropanolamine hydrochloride,http://snomed.info/sct
60149003,Indometacin,http://snomed.info/sct
60169008,Antacid,http://snomed.info/sct
60414003,Acquired lactase deficiency,http://snomed.info/sct
60459006,Iron (59-Fe) dextran,http://snomed.info/sct
60520004,Thiamine mononitrate preparation,http://snomed.info/sct
60533005,Astringent drug,http://snomed.info/sct
60682004,Echothiophate,http://snomed.info/sct
60767002,Normal animal serum,http://snomed.info/sct
60972002,Irrigating solution,http://snomed.info/sct
60978003,Barbiturate,http://snomed.info/sct
61020000,Thyroid preparation,http://snomed.info/sct
61068006,Thioflavine T stain,http://snomed.info/sct
61078009,Progesterone receptor,http://snomed.info/sct
61093008,Prolactin inhibiting factor preparation,http://snomed.info/sct
61123001,Amobarbital sodium,http://snomed.info/sct
61132004,Gas gangrene antitoxin,http://snomed.info/sct
61153008,"Measles, mumps and rubella vaccine",http://snomed.info/sct
61181002,Meprednisone preparation,http://snomed.info/sct
61457001,Adrenal hormone preparation,http://snomed.info/sct
61602008,Pertussis vaccine,http://snomed.info/sct
61650007,Niacinamide preparation,http://snomed.info/sct
61712006,Transient gluten sensitivity,http://snomed.info/sct
61773008,Lidocaine hydrochloride,http://snomed.info/sct
61862008,Meticillin,http://snomed.info/sct
61939007,Diphenylmethane laxative,http://snomed.info/sct
62051009,Dichlorisone preparation,http://snomed.info/sct
62063004,Nasal anti-inflammatory preparation,http://snomed.info/sct
62191005,Injectable liver preparation,http://snomed.info/sct
62288001,Anthelmintic,http://snomed.info/sct
62353003,Clomifene citrate,http://snomed.info/sct
62354009,Bronchitis vaccine,http://snomed.info/sct
62517004,Sodium chromate (51-Cr),http://snomed.info/sct
62529008,Tiotixene,http://snomed.info/sct
62560008,Fluorometholone ophthalmic preparation,http://snomed.info/sct
63094006,Anticonvulsant,http://snomed.info/sct
63136007,Phytonadione preparation,http://snomed.info/sct
63318000,Benzoic acid,http://snomed.info/sct
63338004,Drug flavoring,http://snomed.info/sct
63470003,Fluoxymesterone preparation,http://snomed.info/sct
63754004,Yttrium,http://snomed.info/sct
63758001,Norethindrone preparation,http://snomed.info/sct
63822004,Vitamin E preparation,http://snomed.info/sct
64083002,Genitourinary smooth muscle relaxant,http://snomed.info/sct
64115004,Amodiaquin,http://snomed.info/sct
64240003,Methandrostenolone preparation,http://snomed.info/sct
64296005,Staphylococcus toxoid,http://snomed.info/sct
64462001,Terpin,http://snomed.info/sct
64520006,Protamine sulfate,http://snomed.info/sct
64558005,Metixene,http://snomed.info/sct
64851009,Diiodohydroxyquin,http://snomed.info/sct
64878006,Methylthiouracil,http://snomed.info/sct
65092008,Chloropyrilene,http://snomed.info/sct
65123005,Choline,http://snomed.info/sct
65265006,Thromboplastin,http://snomed.info/sct
65484006,Prostacycline PGI>2< preparation,http://snomed.info/sct
65505007,Gastrointestinal smooth muscle relaxant,http://snomed.info/sct
65628000,Skin agent,http://snomed.info/sct
65638005,Corticotropin zinc hydroxide preparation,http://snomed.info/sct
65695006,General inhalation anesthetic,http://snomed.info/sct
65823007,Protective agent,http://snomed.info/sct
65884003,Antrapurol,http://snomed.info/sct
65965000,Micrurus fulvius antivenin,http://snomed.info/sct
66065008,Saline laxative,http://snomed.info/sct
66125007,Flunisolide nasal preparation,http://snomed.info/sct
66349002,Androgenic preparation,http://snomed.info/sct
66441000,Pantothenic acid preparation,http://snomed.info/sct
66493003,Product containing theophylline,http://snomed.info/sct
66562002,Cigarette smoking tobacco,http://snomed.info/sct
66602007,Stanozolol preparation,http://snomed.info/sct
66854004,Betamethasone valerate,http://snomed.info/sct
66859009,Product containing dipyridamole,http://snomed.info/sct
66925006,Copper,http://snomed.info/sct
67213005,Lymphocyte immune globulin,http://snomed.info/sct
67324005,Rice,http://snomed.info/sct
67423003,Acylaminopenicillin,http://snomed.info/sct
67440007,Alpha-adrenergic blocking agent,http://snomed.info/sct
67507000,Antiarrhythmic drug,http://snomed.info/sct
67585005,Topical anesthetic,http://snomed.info/sct
67690002,Sodium iodide (123-I),http://snomed.info/sct
67891001,Second generation cephalosporin,http://snomed.info/sct
68113000,Hib oligosaccharide conjugate (diphtheria CRM>197< protein conjugate) vaccine,http://snomed.info/sct
68206008,Calcitriol preparation,http://snomed.info/sct
68208009,Diphtheria and tetanus toxoid adsorbed,http://snomed.info/sct
68398003,Somatomedin preparation,http://snomed.info/sct
68402007,Carbonic anhydrase inhibitor,http://snomed.info/sct
68407001,Hydrogen peroxide solution 30%,http://snomed.info/sct
68461003,Surgical jelly,http://snomed.info/sct
68580003,Iron-59,http://snomed.info/sct
68622003,Secretin preparation,http://snomed.info/sct
68630002,Iodine-125,http://snomed.info/sct
68702006,Sodium aurothiomalate,http://snomed.info/sct
68864001,Polyvalent reptile antivenin,http://snomed.info/sct
68892006,Penicillinase-resistant penicillin,http://snomed.info/sct
68967007,Iodocholesterol (131-I),http://snomed.info/sct
69089000,Iron-52,http://snomed.info/sct
69227005,Class II antiarrhythmic drug,http://snomed.info/sct
69236009,Product containing amiodarone,http://snomed.info/sct
69431002,Immunosuppressant,http://snomed.info/sct
69576000,Menadione preparation,http://snomed.info/sct
69783005,Meglumine iodipamide,http://snomed.info/sct
69801001,Sodium estrone sulfate preparation,http://snomed.info/sct
69839009,Povidone iodine (125-I),http://snomed.info/sct
70216000,Undecylenate salt,http://snomed.info/sct
70343008,Piperazine derivative antihistamine,http://snomed.info/sct
70460002,Fish liver oil preparation,http://snomed.info/sct
70544003,Gold-199,http://snomed.info/sct
70841003,Chymotrypsin preparation,http://snomed.info/sct
71128006,Molybdenum,http://snomed.info/sct
71181003,Vaccine,http://snomed.info/sct
71289008,Snake antivenin,http://snomed.info/sct
71338005,Vasopressin preparation,http://snomed.info/sct
71455005,Flurandrenolone preparation,http://snomed.info/sct
71462001,Podophyllum resin,http://snomed.info/sct
71516007,Ergocalciferol preparation,http://snomed.info/sct
71636003,Fibrinogen (123-I),http://snomed.info/sct
71731001,Medrysone ophthalmic preparation,http://snomed.info/sct
71759000,Product containing glyceryl trinitrate,http://snomed.info/sct
71770007,Monoamine oxidase inhibitor,http://snomed.info/sct
71837009,Cytotoxic agent,http://snomed.info/sct
72015003,Iodinated (125-I) albumin,http://snomed.info/sct
72164009,Inositol,http://snomed.info/sct
72354005,Oral contraceptive intolerance,http://snomed.info/sct
72398005,Ophthalmic sulfonamide preparation,http://snomed.info/sct
72416006,Metacycline,http://snomed.info/sct
72454006,Technetium-99m,http://snomed.info/sct
72511004,Fruit,http://snomed.info/sct
72623000,2-Amino-6-mercaptopurine,http://snomed.info/sct
72717003,Magnesium,http://snomed.info/sct
72824008,Cholestyramine,http://snomed.info/sct
72996000,Drug builder,http://snomed.info/sct
73212002,Adipiodone,http://snomed.info/sct
73228007,Non-steroidal estrogen preparation,http://snomed.info/sct
73274006,Human plasma cryoprecipitate,http://snomed.info/sct
73454001,Desmopressin preparation,http://snomed.info/sct
73585007,Phenytoin sodium,http://snomed.info/sct
73627008,Caloric agent,http://snomed.info/sct
73639000,Prescription drug,http://snomed.info/sct
73647000,Dipivefrine,http://snomed.info/sct
73763003,Extended spectrum penicillin,http://snomed.info/sct
73805002,Thyrotropin releasing hormone preparation,http://snomed.info/sct
73949004,Product containing atropine,http://snomed.info/sct
74147005,Edetate disodium,http://snomed.info/sct
74226000,Vitamin K preparation,http://snomed.info/sct
74480006,Potassium supplement,http://snomed.info/sct
74583006,Hydroquinone product,http://snomed.info/sct
74626007,Drug diluent,http://snomed.info/sct
74632002,Succinimide,http://snomed.info/sct
74780007,Anthraquinone laxatives,http://snomed.info/sct
74782004,Naturally occurring alkaloid,http://snomed.info/sct
75029008,Desoxycorticosterone preparation,http://snomed.info/sct
75201000,Bacterin - toxoid,http://snomed.info/sct
75292001,Vincristine sulfate,http://snomed.info/sct
75366006,Sodium calciumedetate,http://snomed.info/sct
75501004,Bromazine,http://snomed.info/sct
75661008,delta-Tocopherol preparation,http://snomed.info/sct
75748004,Theophylline sodium glycinate,http://snomed.info/sct
75770001,Urea topical preparation,http://snomed.info/sct
75959001,Product containing tamoxifen,http://snomed.info/sct
75969007,Gonadotropin releasing factor preparation,http://snomed.info/sct
76155001,Product containing iopanoic acid,http://snomed.info/sct
76385003,Alpha 1 adrenergic blocking agent,http://snomed.info/sct
76759004,Disopyramide product,http://snomed.info/sct
77237006,Emetic,http://snomed.info/sct
77313009,Technetium (99m-Tc) exametazime,http://snomed.info/sct
77331005,Normal animal globulin concentrate,http://snomed.info/sct
77390008,Benzatropine,http://snomed.info/sct
77398001,Antidiarrhea agent,http://snomed.info/sct
77549006,Terpene,http://snomed.info/sct
77657003,Illegal drug,http://snomed.info/sct
77671006,Antidiuretic hormone,http://snomed.info/sct
77731008,N-Acetylcysteine,http://snomed.info/sct
77885004,Mestranol product,http://snomed.info/sct
78057000,Carbol-fuchsin topical solution,http://snomed.info/sct
78411008,Thiopental sodium,http://snomed.info/sct
78439009,Citrate salt,http://snomed.info/sct
78481003,Iofetamine (123-I) hydrochloride,http://snomed.info/sct
78507004,Benzylpenicillin,http://snomed.info/sct
78542000,Potassium citrate product,http://snomed.info/sct
78570003,Indium (111-In) transferrin,http://snomed.info/sct
79610008,Technetium (99m-Tc) albumin,http://snomed.info/sct
80237000,Cocoa butter,http://snomed.info/sct
81761004,Technetium (99m-Tc) microaggregated albumin,http://snomed.info/sct
81839001,Medicinal product acting as anticoagulant agent,http://snomed.info/sct
81911001,Chewing tobacco,http://snomed.info/sct
81970008,Swine influenza virus vaccine,http://snomed.info/sct
82264009,Product containing homatropine,http://snomed.info/sct
82573000,Product containing lidocaine,http://snomed.info/sct
83619009,Polyvinyl alcohol,http://snomed.info/sct
83881004,Aluminium oxide,http://snomed.info/sct
84386009,Tribromoethanol,http://snomed.info/sct
84812008,Product containing heparin,http://snomed.info/sct
84847000,Platinum,http://snomed.info/sct
85272000,Product containing nifedipine,http://snomed.info/sct
85596006,Fluorescein stain,http://snomed.info/sct
85693008,Technetium (99m-Tc) aggregated albumin,http://snomed.info/sct
86308005,Product containing sympathomimetic,http://snomed.info/sct
87233003,Product containing low molecular weight heparin,http://snomed.info/sct
87445005,Ipodate,http://snomed.info/sct
87582004,Product containing desiccated animal thyroid,http://snomed.info/sct
87612001,Blood,http://snomed.info/sct
87708000,Vitamin,http://snomed.info/sct
87853006,Technetium (99m-Tc) iron ascorbate,http://snomed.info/sct
87958003,Ferrous (59-Fe) citrate,http://snomed.info/sct
88488004,Lead,http://snomed.info/sct
89428009,Typhoid vaccine,http://snomed.info/sct
89811004,Gluten,http://snomed.info/sct
89889006,Cotton fiber,http://snomed.info/sct
90043005,Mumps live virus vaccine,http://snomed.info/sct
90733003,Metrizamide,http://snomed.info/sct
91598004,Benzoyl peroxide,http://snomed.info/sct
91606004,Cochineal stain,http://snomed.info/sct
91929009,Anti-infectives allergy,http://snomed.info/sct
91930004,Allergy to eggs,http://snomed.info/sct
91931000,Erythromycin allergy,http://snomed.info/sct
91932007,Allergy to fruit,http://snomed.info/sct
91933002,Macrolide allergy,http://snomed.info/sct
91934008,Nut allergy,http://snomed.info/sct
91935009,Allergy to peanuts,http://snomed.info/sct
91936005,Penicillin allergy,http://snomed.info/sct
91937001,Seafood allergy,http://snomed.info/sct
91938006,Allergy to strawberries,http://snomed.info/sct
91939003,Sulfonamide allergy,http://snomed.info/sct
91940001,Allergy to walnut,http://snomed.info/sct
96218000,Acepromazine,http://snomed.info/sct
96227004,Zolazepam hydrochloride,http://snomed.info/sct
96229001,Azaperone,http://snomed.info/sct
96230006,Xylazine hydrochloride,http://snomed.info/sct
96265006,Tiletamine hydrochloride,http://snomed.info/sct
96300001,Product containing propafenone,http://snomed.info/sct
96301002,Product containing sotalol,http://snomed.info/sct
96302009,Product containing 3-hydroxy-3-methylglutaryl-coenzyme A reductase inhibitor,http://snomed.info/sct
96308008,Product containing angiotensin II receptor antagonist,http://snomed.info/sct
96328007,Medicinal product acting as decongestant,http://snomed.info/sct
96390006,Technetium (99m-Tc) medronate,http://snomed.info/sct
102259006,Citrus fruit,http://snomed.info/sct
102261002,Strawberry,http://snomed.info/sct
102262009,Chocolate,http://snomed.info/sct
102263004,Eggs (edible),http://snomed.info/sct
102264005,Cheese,http://snomed.info/sct
102737005,High density lipoprotein cholesterol,http://snomed.info/sct
102739008,Low density lipoprotein cholesterol,http://snomed.info/sct
105949007,Product containing toxoid,http://snomed.info/sct
108502004,Product containing adenosine,http://snomed.info/sct
108524004,Product containing nisoldipine,http://snomed.info/sct
108526002,Product containing nicardipine,http://snomed.info/sct
108530004,Product containing bepridil,http://snomed.info/sct
108533002,Product containing isradipine,http://snomed.info/sct
108535009,Product containing felodipine,http://snomed.info/sct
108537001,Product containing amlodipine,http://snomed.info/sct
108729007,Varicella virus vaccine,http://snomed.info/sct
108899006,Medicinal product acting as contraceptive,http://snomed.info/sct
108971003,Product containing ticlopidine,http://snomed.info/sct
108972005,Medicinal product acting as antiplatelet agent,http://snomed.info/sct
108979001,Product containing clopidogrel,http://snomed.info/sct
109029006,Raloxifene,http://snomed.info/sct
109066000,Hydrocortisone sodium succinate,http://snomed.info/sct
109081006,Product containing metformin,http://snomed.info/sct
109123009,Product containing sildenafil,http://snomed.info/sct
109218004,Product containing iohexol,http://snomed.info/sct
109219007,Product containing iopamidol,http://snomed.info/sct
109222009,Product containing ioversol,http://snomed.info/sct
111088007,Latex,http://snomed.info/sct
111095003,Formaldehyde,http://snomed.info/sct
111139005,Inotropic agent,http://snomed.info/sct
111159009,Rose bengal (131-I) sodium,http://snomed.info/sct
111160004,Sodium iodide (131-I),http://snomed.info/sct
111162007,Technetium (99m-Tc) stannous etidronate,http://snomed.info/sct
111164008,Poliovirus vaccine,http://snomed.info/sct
116077000,Rotavirus vaccine,http://snomed.info/sct
116083002,Lyme disease vaccine,http://snomed.info/sct
